speaker,background,type,gender,debate,day,order,sentence,PERSON,ORG,GPE,NORP,LAW,LOC,polarity_sentiment,dem_candidate_full_name
Amy Klobuchar,,Candidate,female,7,1,412,Grassley that does that.,Grassley,,,,,,0.0,
Amy Klobuchar,,Candidate,female,7,1,412,"And I have a bill to get at what Elizabeth was talking about, which is to stop generics from taking money from big pharmaceuticals to keep their products off the market.",Elizabeth,,,,,,0.0,Elizabeth Warren
Amy Klobuchar,,Candidate,female,7,1,456,"Yeah, you know, I appreciate your thoughts, Elizabeth, but I want to step back.",Elizabeth,,,,,,0.0,Elizabeth Warren
Amy Klobuchar,,Candidate,female,7,1,477,His name was Joseph Welch.,Joseph Welch,,,,,,0.0,
Amy Klobuchar,,Candidate,female,7,1,477,And he was the one that went to the Joseph McCarthy hearings.,Joseph McCarthy,,,,,,0.0,
Amy Klobuchar,,Candidate,female,7,1,477,"And when McCarthy was blacklisting people and going after people because of their political beliefs or supposed political beliefs, there was only one man.",McCarthy,,,,,,0.0,
Amy Klobuchar,,Candidate,female,7,1,478,"Everyone that was afraid, they were afraid of being blacklisted, Joseph Welch, he stood up and looked at McCarthy and said, have you no sense of decency, sir?",McCarthy,,,,,,-0.6,
Amy Klobuchar,,Candidate,female,7,1,478,"Everyone that was afraid, they were afraid of being blacklisted, Joseph Welch, he stood up and looked at McCarthy and said, have you no sense of decency, sir?",Joseph Welch,,,,,,-0.6,
Amy Klobuchar,,Candidate,female,7,1,522,"And that is because I have stood tall on every issue that we have talked about up here when it comes to this administration, this Trump administration, trying to reverse environmental protections.",Trump,,,,,,0.0,
Amy Klobuchar,,Candidate,female,7,1,581,"And when you have been given an opportunity like that, you go into the world not with a sense of entitlement, Donald  Donald Trump, but with a sense of obligation.""",Donald  Donald Trump,,,,,,0.0,
Amy Klobuchar,,Candidate,female,7,1,604,Donald Trump thinks this is all about him.,Donald Trump,,,,,,0.0,
Amy Klobuchar,,Candidate,female,8,1,14,Bernie and I work together all the time.,Bernie,,,,,,0.0,Bernie Sanders
Amy Klobuchar,,Candidate,female,8,1,14,"And when I look at a state like New Hampshire that had a very, very close election last time in 2016, I see a state that, yes, has a high voter turnout, fired-up Democrats just like my state, which by the way, Bernie, when I led the ticket, had the highest voter turnout of any state in the country.",Bernie,,New Hampshire;,Democrats;,,,0.1390909090909091,Bernie Sanders
Amy Klobuchar,,Candidate,female,8,1,14,"And truthfully, Donald Trump's worst nightmare is a candidate that will bring people in from the middle.",Donald Trump's,,,,,,-0.16666666666666666,
Amy Klobuchar,,Candidate,female,8,1,40,"It is not real, Bernie, because two thirds of the Democrats in the Senate are not on your bill and because it would kick 149 million Americans off their current health insurance in four years.",Bernie,Senate;,,Americans;Democrats;,,,-0.05,Bernie Sanders
Amy Klobuchar,,Candidate,female,8,1,40,"And let me say what else, Elizabeth wants to do it in two years.",Elizabeth,,,,,,0.2,Elizabeth Warren
Amy Klobuchar,,Candidate,female,8,1,40,"And Pete, while you have a different plan now you sent out a tweet just a few years ago that said, henceforth, forewith, indubitably, affirmatively, you are for Medicare for All for the ages.",Pete,Medicare;,,,,,0.13333333333333333,Pete Buttigieg
Amy Klobuchar,,Candidate,female,8,1,53,"I am listening to this about meeting the moment, and my first thought is, I'm a fresh face up here for a presidential debate, and I figure, Pete, that 59, my age, is the new 38 up here.",Pete,,,,,,0.2287878787878788,Pete Buttigieg
Amy Klobuchar,,Candidate,female,8,1,55,"There was courage from Doug Jones, our friend of Alabama, who took that tough vote.",Doug Jones,,Alabama;,,,,-0.3888888888888889,
Amy Klobuchar,,Candidate,female,8,1,55,"There was courage from Mitt Romney, who took it very, very difficult vote.",Mitt Romney,,,,,,-0.65,
Amy Klobuchar,,Candidate,female,8,1,55,"There was courage, as I read today, about Lieutenant Colonel Vindman being escorted out of the White House, what he did took courage.",Vindman,the White House;,,,,,0.0,
Amy Klobuchar,,Candidate,female,8,1,55,"But what you said, Pete, as you were campaigning through Iowa, as three of us were jurors in that impeachment hearing, you said it was exhausting to watch, and that you wanted to turn the channel and watch cartoons.",Pete,,Iowa;,,,,-0.4,Pete Buttigieg
Amy Klobuchar,,Candidate,female,8,1,56,"It is much harder, as I see Senator Shaheen in the front row, such a leader, it is much harder to lead, and much harder to take those difficult positions.",Shaheen,,,,,,-0.16,
Amy Klobuchar,,Candidate,female,8,1,90,I like Bernie just fine.,Bernie,,,,,,0.4166666666666667,Bernie Sanders
Amy Klobuchar,,Candidate,female,8,1,90,"We actually had a vote late at night one time, Klobuchar/ Sanders amendment to bring in less-",Sanders,,,,,,-0.15555555555555556,Bernie Sanders
Amy Klobuchar,,Candidate,female,8,1,93,"That is an exhibit A, and we have to be able to make the case to the working people of this country, some of whom voted for Donald Trump, that we have something better to offer.",Donald Trump,,,,,,0.5,
Amy Klobuchar,,Candidate,female,8,1,95,"I've flipped the state house every single time, because I have a way of working with people, that I think should be valued here as we look at these candidates, and it's one of the reasons that I got the New York Times endorsement, along with Elizabeth, and that I got the endorsements of the three major papers here in New Hampshire, which is the Union Leader, the Seacoast papers, and the Keene Sentinel.",Elizabeth,the New York Times;,the Keene Sentinel;Seacoast;New Hampshire;,,,,0.06594967532467533,Elizabeth Warren
Amy Klobuchar,,Candidate,female,8,1,178,"Yang a question, and I think it, we owe it to the people of New Hampshire, had one of the biggest addiction rates in the countries and death rates when it comes to opioids, to explain how we will pay for the treatment and the bed.",Yang,,New Hampshire;,,,,0.13636363636363635,Andrew Yang
Amy Klobuchar,,Candidate,female,8,1,203,Wade.,Wade,,,,,,0.0,
Amy Klobuchar,,Candidate,female,8,1,203,"Donald Trump, and I think it's really important to take it to him here, when he was running for election, and this is a case I will make on the debate stage against him, he actually said that he wanted to put women in jail.",Donald Trump,,,,,,0.10000000000000002,
Amy Klobuchar,,Candidate,female,8,1,274,"That was my family's trust, and you can't send, like Donald Trump got from his family, you can't fit $413 million in a coffee can.",Donald Trump,,,,,,0.4,
Amy Klobuchar,,Candidate,female,8,1,294,"Well, first of all, I want to defend the honor of the incredible two senators from New Hampshire, Jeanne Shaheen and Maggie Hassan, who work so hard for this state every day and I voted with them.",Maggie Hassan,,New Hampshire;,,,,0.24867424242424235,
Amy Klobuchar,,Candidate,female,8,1,294,"Well, first of all, I want to defend the honor of the incredible two senators from New Hampshire, Jeanne Shaheen and Maggie Hassan, who work so hard for this state every day and I voted with them.",Jeanne Shaheen,,New Hampshire;,,,,0.24867424242424235,
Amy Klobuchar,,Candidate,female,8,1,303,He blames Barack Obama for everything that goes wrong.,Barack Obama,,,,,,-0.5,
Amy Klobuchar,,Candidate,female,8,1,303,"He blames the King of Denmark, who does that?",the King of Denmark,,,,,,0.0,
Amy Klobuchar,,Candidate,female,8,1,303,That's what Donald Trump does.,Donald Trump,,,,,,0.0,
Amy Klobuchar,,Candidate,female,8,1,303,"So my point here is that when we have opportunities to work with our allies, and New Hampshire is such a great example of this, New Hampshire, Bretton Woods, New Hampshire, with senators like Jeanne Shaheen and Maggie Hassen, who believe we need to work with NATO and the rest of the world who sees it as a smaller state, but a state that is a piece of the world.",Maggie Hassen,NATO;,New Hampshire;New Hampshire;New Hampshire;,,,,0.2015151515151515,
Amy Klobuchar,,Candidate,female,8,1,303,"So my point here is that when we have opportunities to work with our allies, and New Hampshire is such a great example of this, New Hampshire, Bretton Woods, New Hampshire, with senators like Jeanne Shaheen and Maggie Hassen, who believe we need to work with NATO and the rest of the world who sees it as a smaller state, but a state that is a piece of the world.",Jeanne Shaheen,NATO;,New Hampshire;New Hampshire;New Hampshire;,,,,0.2015151515151515,
Amy Klobuchar,,Candidate,female,8,1,303,"So my point here is that when we have opportunities to work with our allies, and New Hampshire is such a great example of this, New Hampshire, Bretton Woods, New Hampshire, with senators like Jeanne Shaheen and Maggie Hassen, who believe we need to work with NATO and the rest of the world who sees it as a smaller state, but a state that is a piece of the world.",Bretton Woods,NATO;,New Hampshire;New Hampshire;New Hampshire;,,,,0.2015151515151515,
Amy Klobuchar,,Candidate,female,8,1,330,"In Cokie's memory, let me answer this question.",Cokie,,,,,,0.0,
Amy Klobuchar,,Candidate,female,8,1,331,"There's an old story of Franklin Delano Roosevelt, and when he died, his body was put on a train and went up across America and there was a guy standing by those tracks along with so many Americans, and he had his hat on his chest and he was sobbing and a reporter said, Sir, did you know the president?",Franklin Delano Roosevelt,,America;,Americans;,,,0.3,
Amy Klobuchar,,Candidate,female,9,1,22,But I want to say this: I actually welcomed Mayor Bloomberg to the stage.,Bloomberg,,,,,,0.0,Mike Bloomberg
Amy Klobuchar,,Candidate,female,9,1,23,"And I'm not going to do that now, and I'm not going to do that because a campaign memo from Mayor Bloomberg said this morning that the only way that we get a nominee is if we step aside for him.",Bloomberg,,,,,,0.0,Mike Bloomberg
Amy Klobuchar,,Candidate,female,9,1,24,I think we need something different than Donald Trump.,Donald Trump,,,,,,0.0,
Amy Klobuchar,,Candidate,female,9,1,24,I don't think you look at Donald Trump and say we need someone richer in the White House.,Donald Trump,,,,,,0.0,
Amy Klobuchar,,Candidate,female,9,1,84,"And the other thing I'm going to talk about is really what is at the core of this issue between Senator Sanders and the Culinary Union, and that is this.",Sanders,,the Culinary Union;,,,,0.025000000000000005,Bernie Sanders
Amy Klobuchar,,Candidate,female,9,1,84,"These are hard-working people, housekeepers like Elizabeth and I met with last night, who have health care plans that have been negotiated over time, sweat and blood.",Elizabeth,,,,,,0.0,Elizabeth Warren
Amy Klobuchar,,Candidate,female,9,1,86,There are 149 million Americans that would lose their current health insurance under Senator Sanders' bill.,Sanders,,,Americans;,,,0.0,Bernie Sanders
Amy Klobuchar,,Candidate,female,9,1,121,It is what Barack Obama wanted to do from the very beginning.,Barack Obama,,,,,,0.2,
Amy Klobuchar,,Candidate,female,9,1,122,"And the way I look at it, since we're in Vegas, when it comes to your plan, Elizabeth and Bernie's, on Medicare for all, you don't put your money on a number that's not even on the wheel.",Bernie,Medicare;,Vegas;,,,,0.0,Bernie Sanders
Amy Klobuchar,,Candidate,female,9,1,122,"And the way I look at it, since we're in Vegas, when it comes to your plan, Elizabeth and Bernie's, on Medicare for all, you don't put your money on a number that's not even on the wheel.",Elizabeth,Medicare;,Vegas;,,,,0.0,Elizabeth Warren
Amy Klobuchar,,Candidate,female,9,1,207,This was a case involving an 11-year-old African-American girl named Tyesha Edwards who was shot doing her homework at her kitchen table.,Tyesha Edwards,,,African-American;,,,0.0,
Amy Klobuchar,,Candidate,female,9,1,254,We might all be surprised if my blood pressure is lower than Mayor Pete's.,Pete,,,,,,0.1,Pete Buttigieg
Amy Klobuchar,,Candidate,female,9,1,321,And I first want to say greetings to President Lopez Obrador.,Lopez Obrador,,,,,,0.25,
Amy Klobuchar,,Candidate,female,9,1,324,Hernandez.,Hernandez,,,,,,0.0,
Amy Klobuchar,,Candidate,female,9,1,335,"Or are you mocking me here, Pete?",Pete,,,,,,0.0,Pete Buttigieg
Amy Klobuchar,,Candidate,female,9,1,343,"And I will say, when you tried in Indiana, Pete, to run, what happened to you?",Pete,,Indiana;,,,,0.0,Pete Buttigieg
Amy Klobuchar,,Candidate,female,9,1,343,"You lost by over 20 points to someone who later lost to my friend, Joe Donnelly.",Joe Donnelly,,,,,,0.0,
Amy Klobuchar,,Candidate,female,9,1,368,And I want to say one thing about Mayor Pete where we just disagree.,Pete,,,,,,0.0,Pete Buttigieg
Amy Klobuchar,,Candidate,female,9,1,416,I'm looking at these incredible senators from Nevada -- Catherine Cortez Masto and Jacky Rosen -- and I'm thinking that they know how important this is.,Jacky Rosen,,Nevada;,,,,0.65,
Amy Klobuchar,,Candidate,female,9,1,416,I'm looking at these incredible senators from Nevada -- Catherine Cortez Masto and Jacky Rosen -- and I'm thinking that they know how important this is.,Catherine Cortez Masto,,Nevada;,,,,0.65,
Amy Klobuchar,,Candidate,female,9,1,417,"But when it comes to putting a price on carbon -- this is very important, Chuck -- we have to make sure that that money goes back directly as dividends to the people that are going to need help for paying their bills.",Chuck,,,,,,0.28,
Amy Klobuchar,,Candidate,female,9,1,524,"And we have not been talking enough about Donald Trump and -- let's just talk about Donald Trump, because he signed that tax bill that helped the wealthy, and he went down to Mar-a-Lago and he said to all his friends, ""You just got a lot richer.""",Donald Trump,,,,,,0.1148148148148148,
