word,lang,poet,century
عشق,ar,Khwaju Kermani,7
بتخانه,fa,Khwaju Kermani,7
چین,fa,Khwaju Kermani,7
وجدی,ar,Khwaju Kermani,7
بلبلان,ar,Khwaju Kermani,7
ورطه,ar,Khwaju Kermani,7
خبر,fa,Khwaju Kermani,7
اگرت,fa,Khwaju Kermani,7
چشم,fa,Khwaju Kermani,7
مرغی,ar,Khwaju Kermani,7
مهر,fa,Khwaju Kermani,7
آسایش,fa,Khwaju Kermani,7
کنعان,ar,Khwaju Kermani,7
طوبی,ar,Khwaju Kermani,7
اختر,fa,Khwaju Kermani,7
شام,fa,Khwaju Kermani,7
سیمرغ,fa,Khwaju Kermani,7
بروم,fa,Khwaju Kermani,7
گر,fa,Khwaju Kermani,7
شهباز,fa,Khwaju Kermani,7
سحر,ar,Khwaju Kermani,7
روشن,fa,Khwaju Kermani,7
خواجو,fa,Khwaju Kermani,7
قامت,ar,Khwaju Kermani,7
بستگان,fa,Khwaju Kermani,7
صبا,ar,Khwaju Kermani,7
مروق,ar,Khwaju Kermani,7
برضا,ar,Khwaju Kermani,7
ناحت,ar,Khwaju Kermani,7
همی,fa,Khwaju Kermani,7
سپند,fa,Khwaju Kermani,7
عالم,ar,Khwaju Kermani,7
قدمت,ar,Khwaju Kermani,7
لقا,ar,Khwaju Kermani,7
رسان,fa,Khwaju Kermani,7
پایانش,fa,Khwaju Kermani,7
پرواز,fa,Khwaju Kermani,7
خواب,fa,Khwaju Kermani,7
کارزو,fa,Khwaju Kermani,7
مشک,fa,Khwaju Kermani,7
عیش,ar,Khwaju Kermani,7
نباشد,fa,Khwaju Kermani,7
بچشم,fa,Khwaju Kermani,7
عهد,ar,Khwaju Kermani,7
خسرو,fa,Khwaju Kermani,7
بصبوح,ar,Khwaju Kermani,7
یار,fa,Khwaju Kermani,7
حدیث,ar,Khwaju Kermani,7
جامهٔ,fa,Khwaju Kermani,7
می‌افکند,fa,Khwaju Kermani,7
آرد,fa,Khwaju Kermani,7
دیدهٔ,fa,Khwaju Kermani,7
تقریر,ar,Khwaju Kermani,7
انگیزد,fa,Khwaju Kermani,7
عشقبازی,ar,Khwaju Kermani,7
جام,fa,Khwaju Kermani,7
چنبری,fa,Khwaju Kermani,7
برنیندازی,fa,Khwaju Kermani,7
زانگونه,fa,Khwaju Kermani,7
آدم,fa,Khwaju Kermani,7
شکر,fa,Khwaju Kermani,7
باران,fa,Khwaju Kermani,7
خواجو,fa,Khwaju Kermani,7
داود,fa,Khwaju Kermani,7
برطرف,ar,Khwaju Kermani,7
افکن,fa,Khwaju Kermani,7
سحر,ar,Khwaju Kermani,7
نعیمم,ar,Khwaju Kermani,7
عقل,ar,Khwaju Kermani,7
خونخوار,fa,Khwaju Kermani,7
دستی,fa,Khwaju Kermani,7
مهر,fa,Khwaju Kermani,7
گلستان,fa,Khwaju Kermani,7
گردون,fa,Khwaju Kermani,7
ناب,fa,Khwaju Kermani,7
دل,fa,Khwaju Kermani,7
جام,fa,Khwaju Kermani,7
رخ,fa,Khwaju Kermani,7
بخواب,fa,Khwaju Kermani,7
افتد,fa,Khwaju Kermani,7
دوست,fa,Khwaju Kermani,7
سکهٔ,fa,Khwaju Kermani,7
نفس,ar,Khwaju Kermani,7
خوابی,fa,Khwaju Kermani,7
بگناهی,fa,Khwaju Kermani,7
می‌خواندم,fa,Khwaju Kermani,7
دل,fa,Khwaju Kermani,7
جهان,fa,Khwaju Kermani,7
جوی,fa,Khwaju Kermani,7
مانده,fa,Khwaju Kermani,7
کلامی,fa,Khwaju Kermani,7
کارگر,fa,Khwaju Kermani,7
متحیر,ar,Khwaju Kermani,7
درباز,fa,Khwaju Kermani,7
